"uuid","status","human_answer","human_difficulty","score","user_id"
"8cfd9734-1f8b-430f-8be6-ed1598d17c25","commented","[""A""]","easy","1","244"
"c5ffe8b3-076b-410a-98c1-cd0a3299d4d6","commented","[""A""]","hard","0","186"
"6f5f3935-1a30-4086-a1e2-ab09a2715c52","commented","[""C""]","hard","0","189"
"9f86617c-4838-42d4-9733-e3f113844b80","commented","[""B""]","easy","1","171"
"0d01f322-056e-49a4-aee9-e6f71a7bc5b4","commented","[""M""]","medium","1","149"
"bc6519e9-b676-4e84-9cbf-77f4145644e9","commented","[""D""]","easy","0","304"
"5e4dfe01-15f6-4397-888d-0146434baad3","commented","[""I""]","hard","0","190"
"86967936-87ec-4de1-a504-fe8648938328","commented","[""D""]","medium","0","284"
"f540b7cf-a9de-4cbb-a841-77fe3df483d6","commented","[""A""]","medium","1","215"
"59eecebe-88be-4efd-bb3c-d0af777c480e","commented","[""A""]","easy","1","266"
"252bff48-67de-4afd-9565-6beaffdb9be4","commented","[""D""]","easy","1","196"
"3b76e642-c7fa-4e1b-9e75-f3bd0e63ed75","commented","[""F""]","medium","1","309"
"f7d2d6c5-ddb4-4f74-ad8c-9f0b4259cd0f","commented","[""E""]","medium","0","164"
"1bd8b8fd-eae2-42d0-9c51-d8877210c01b","commented","[""F""]","hard","0","182"
"154c1e66-f655-4729-a913-2f34fb75149f","commented","[""E""]","easy","1","275"
"e2a081c2-6057-473f-94cb-f4cebf6f5c06","commented","[""A""]","easy","0","158"
"1af06919-2d4b-406e-9456-7133c3df51ff","commented","[""A""]","hard","0","252"
"7b5b1cfc-8710-4007-b2c6-3a9a11d38124","commented","[""C""]","hard","0","316"
"51b5dce7-0fb6-4c26-982a-569d9c3477dd","commented","[""D""]","medium","0","218"
"d16e4492-a830-4c5c-8391-948f0fc292e8","commented","[""G""]","medium","1","207"
"2c4ec2e7-825e-49ae-bee6-a10e1a8e38b2","commented","[""E""]","easy","0","289"
"94fb55bb-0dec-4d75-a83f-93da99ccd191","commented","[""E""]","medium","0","148"
"495a72c9-71d9-4c98-9a4a-d646151e8f1d","commented","[""H""]","medium","0","237"
"75e6264f-5b76-4133-a6bb-acd1029e972c","commented","[""O""]","easy","0","148"
"b6cb1694-6745-4a6b-8393-2aea9821c2fe","commented","[""H""]","medium","1","289"
"28a86120-80ca-4c13-8f3b-403b8867a435","commented","[""K""]","easy","0","250"
"7bd9f2e2-5d87-43f0-a6ea-0186f0c32cdb","commented","[""A""]","hard","0","188"
"062b92c6-d5f2-40b2-be19-669145e0a823","commented","[""C""]","easy","1","305"
"83e0dc9a-adc3-46a9-a12b-2c9356380b9d","commented","[""B""]","easy","0","301"
"c61a7980-fee5-4481-8b8e-bba20ead571d","commented","[""B""]","easy","0","263"
"a00b1b15-45aa-49fe-84b2-2e834dfaa18f","answered","[""D""]","","0","308"
"30a59246-e544-4ea8-a3a2-c7c9509ebba2","commented","[""D""]","hard","1","194"
"443dd1d3-fd4a-4ac0-8e8d-d74d839a9da8","commented","[""G""]","hard","0","192"
"96f15c24-5392-4a66-b87d-d119382018e8","commented","[""J""]","medium","1","147"
"d214683e-112b-4ca5-8941-9c9358f538fe","commented","[""D""]","medium","1","159"
"21f1636b-9c0c-4e99-88a0-2c592847d46c","commented","[""D""]","easy","1","172"
"ccf1efc8-17c4-4744-9117-8e200bb7a80b","commented","[""G""]","medium","1","230"
"cc733fc2-57e8-4be1-a2fe-3f13047a36a0","commented","[""A""]","medium","0","276"
"7c9d7936-f383-4e0d-b194-7a4e17bfdcca","commented","[""A""]","hard","1","192"
"309dc446-ca58-4f25-b74e-7df7186f63cf","commented","[""D""]","hard","0","296"
"deab7ce8-315b-4b9e-9f98-a52724a7bc42","commented","[""I""]","medium","0","165"
"82b2eeb5-722f-46c2-b079-f5cce345921c","commented","[""A""]","medium","1","259"
"41052898-116c-4421-90f7-f961cd1365d9","commented","[""E""]","hard","0","246"
"94fbfc43-b01a-4c9d-bcda-92116d0b1e41","commented","[""F""]","hard","0","306"
"bc2ef5d1-6da7-4e9e-8e99-2d88d3543394","commented","[""F""]","hard","1","234"
"bae105ad-f02f-478b-8001-f9f2e670f96d","commented","[""B""]","easy","1","265"
"b32e062a-cef9-4e88-8150-ef83068d7379","commented","[""B""]","hard","0","231"
"4d49a61b-837f-429d-83ab-eeefbdef8af7","commented","[""G""]","hard","0","184"
"11ad5dd0-5165-4ec8-9246-f8812f81e374","commented","[""C""]","hard","0","281"
"ee40139b-3c95-4f96-a1ad-2257597f53c6","commented","[""B""]","medium","1","159"
"aa811a9e-1a97-4e28-b682-01b01fc5d6e5","commented","[""B""]","medium","1","223"
"3ed3263b-9d05-4684-a5b1-e283a70a8773","commented","[""F""]","medium","1","294"
"4e7452f1-4959-41ab-ac34-f5fa6ac74987","commented","[""I""]","easy","1","174"
"6c08b003-47f4-490a-8db9-5e8e64317529","commented","[""D""]","easy","1","228"
"85d64148-c6a8-446c-ad17-3ba1f92c8fc6","commented","[""N""]","medium","1","292"
"c016a548-21ab-47a2-b1a6-eaf754067496","commented","[""F""]","medium","1","296"
"ee93f1d9-c450-4bd4-9668-59334012c170","commented","[""F""]","medium","0","224"
"8f41a50c-e7e2-48ff-bbdf-89779b09ac06","commented","[""E""]","easy","1","177"
"c7fb48a2-f588-4bcd-9e09-ffcd22933d29","commented","[""A""]","easy","1","274"
"4b37b416-9af7-415e-8208-13be033b85f9","commented","[""F""]","easy","1","233"
"b3184994-3fbb-4901-9466-cb69a982b7f3","commented","[""F""]","medium","1","313"
"e0ae1b1c-fdff-4791-9123-936973068cfa","commented","[""B""]","hard","0","204"
"01bc69e7-1075-433e-a3c5-741b61b3c57f","commented","[""I""]","medium","0","213"
"660ac69e-22bd-4c3e-8f7d-865550100ca4","commented","[""A""]","hard","0","305"
"b518e318-522d-4268-8df7-5c89f9e801e5","commented","[""C""]","medium","0","301"
"d1796e52-0c01-47ef-a0c2-e8add1f43b8f","commented","[""C""]","medium","0","168"
"a27eb755-cb2e-43ed-8c4a-e982a0376b46","commented","[""A""]","hard","0","225"
"69f5061b-a9ff-4118-a925-4bf336cec8fb","commented","[""C""]","easy","1","227"
"e1a00e54-dbd3-4105-a23c-3d87fd96156e","commented","[""E""]","medium","0","306"
"9b8ddb55-81c4-4cac-87d0-20baf43ef692","commented","[""B""]","easy","1","158"
"43cc230f-8a74-4693-992d-0e7fb8ec5f50","commented","[""G""]","hard","1","144"
"1e370ab4-12f5-4af2-b793-ce473c272215","commented","[""B""]","hard","0","197"
"f0cf3303-fff6-41a0-a3a3-9324fbdfee1e","commented","[""B""]","easy","1","154"
"30e9ed42-ba0d-452c-84ec-d98d590d9a15","commented","[""M""]","medium","0","214"
"ae7b6e48-d5d0-4690-b1e6-c2c641f905f4","commented","[""H""]","hard","0","307"
"69d979eb-2bb8-40d8-90ec-6ec2e698368b","commented","[""B""]","medium","1","198"
"5a91beaf-901a-4e39-a82a-1399cd5fc2e6","commented","[""I""]","medium","0","258"
"ec075f06-c9c7-4919-8096-9863b28f0a74","answered","[""D""]","","0","267"
"c4476efb-f7d6-4e50-9e8e-cbbe2e60995f","commented","[""C""]","medium","1","285"
"cc98478d-24df-420f-89c6-bab298758f59","commented","[""G""]","easy","1","263"
"c4f925bf-e42f-4254-9dc9-58848ee10b69","commented","[""G""]","easy","0","283"
"32e70a0e-dd58-479c-973e-758e936cebc8","commented","[""B""]","medium","0","154"
"9fa75f4f-251d-47a4-be28-3e18847a10f3","commented","[""C""]","easy","1","160"
"636536d3-c80d-4b13-8c3c-7755bcbaa21c","commented","[""I""]","hard","0","196"
"545ce5cf-7870-4a97-8f89-b7a1f74aa3c6","commented","[""B""]","hard","0","274"
"70483f57-9899-4206-9e21-317239d25b0a","commented","[""D""]","easy","1","302"
"4c859450-6844-4a29-b608-4eb24ae9e438","commented","[""F""]","medium","1","164"
"7b2dfab7-1117-483f-bc06-cfce8e5d4db3","commented","[""F""]","easy","1","280"
"a67a2f5f-d655-454d-8718-6f27a4b07bba","commented","[""C""]","hard","1","265"
"71f64bd3-747a-48c6-9713-f6911d70413d","commented","[""A""]","easy","0","262"
"f76e28b1-54eb-4141-a16a-102ac3026454","commented","[""G""]","easy","0","178"
"2f8b1f91-d6a1-448b-aeb1-37e34eb1c043","commented","[""E""]","hard","0","258"
"8e5d125c-43c0-4c91-ae90-503a83dbf1b2","commented","[""L""]","medium","0","260"
"950e8744-da1f-4732-ae46-8f64985f1d55","commented","[""C""]","medium","0","220"
"0f829c70-031c-4ab1-b86f-031d092d8ed7","commented","[""D""]","hard","0","314"
"37a628fa-76b1-4b27-9a5f-f4a5d7654279","commented","[""F""]","easy","1","310"
"ea02de57-5392-48dc-8793-8616fddbc21e","commented","[""A""]","hard","1","201"
"6bbf70f5-c87b-4245-969a-cf5cd6c55120","commented","[""B""]","hard","0","222"
"f8c980b4-aec5-4518-876d-8a2cc9995318","commented","[""A""]","easy","1","254"
"1c3dc1b2-e5bd-44e7-ad61-32a5d49274bf","commented","[""B""]","hard","0","307"
"fc52b5c5-3a38-4034-83f2-6270ba2a1919","commented","[""D""]","hard","0","297"
"67c3e091-bde4-4218-9395-4b8889e42a48","commented","[""E""]","hard","0","290"
"8dc1f1e3-fdc4-4ca4-85cd-9f2e65d16813","commented","[""I""]","easy","1","264"
"be081fe9-32f2-4300-8296-ad6e5c42077f","commented","[""E""]","medium","1","227"
"d6fbd6eb-4959-4b51-a462-a88eac7d9cf7","commented","[""E""]","hard","0","295"
"0860b964-0b59-4d2e-913c-350ed2480c51","commented","[""J""]","hard","0","311"
"d3b4afee-9ab0-4470-b226-f94fc3ab7d7e","commented","[""T""]","medium","1","246"
"30c71a15-68cc-4c6f-bc48-74b6607652a3","commented","[""C""]","easy","0","273"
"c757c8f7-1bdf-4d05-9786-931fcbd7551a","commented","[""H""]","medium","0","190"
"39d19e8d-bf89-4455-bcd9-76c75d02438c","commented","[""E""]","hard","0","268"
"3bc92ffb-7813-4312-887e-8b7d531ca4ae","commented","[""C""]","medium","0","292"
"bbb6f02e-e3ad-426b-ad82-4384a95d02f2","commented","[""I""]","medium","1","290"
"65dae81f-71bc-43e3-93da-d03e4559059f","commented","[""M""]","hard","0","223"
"a0711b3e-b9d3-4d08-b5e1-0006d2e76162","commented","[""B""]","easy","1","265"
"2e312e81-e390-4cdc-a921-51516065b37f","commented","[""B""]","medium","0","290"
"bf3f8ae0-1b24-4d46-802d-7bc0bfeef61d","commented","[""C""]","easy","1","247"
"cd2b333b-7091-482f-9431-7e7239518238","commented","[""A""]","easy","1","316"
"79170cdb-ff47-4598-a64c-8fb23397580b","commented","[""G""]","hard","0","257"
"1b8f1162-88e0-42b9-88fa-63839005e75e","commented","[""E""]","medium","0","296"
"a5cc06f7-4677-4ac0-8184-4e793ec772a2","answered","[""O""]","","1","145"
"5ca7e395-aa6f-4fb1-933a-6e725bed8d0c","commented","[""D""]","medium","0","146"
"6274aad5-ec48-4d66-b02a-e42577697e1f","commented","[""D""]","medium","0","196"
"c739594a-ff30-4af5-8dd7-9295ab174a45","commented","[""B""]","hard","0","158"
"2a9cf2a1-c0a2-4ed0-9364-cabc58e5522e","commented","[""I""]","hard","0","168"
"44135ad5-3349-4497-bf0c-a9544b1b3d1c","commented","[""B""]","hard","0","272"
"e85b87d1-0180-49c6-9268-e0c87c945708","commented","[""C""]","hard","0","145"
"163b0210-675d-4834-84fa-7bbb5e1effb8","commented","[""C""]","hard","0","149"
"1b008775-8d8c-4932-9e9a-beea524f7755","commented","[""D""]","easy","1","154"
"63518c64-aa97-42b9-9786-c3c5770f0bfc","commented","[""C""]","hard","0","145"
"66c4d150-4df0-4cc8-9d70-8360431ed7c8","commented","[""A""]","hard","0","230"
"c7663131-a179-44c6-8877-9c79b4d5b607","commented","[""C""]","hard","0","166"
"6608fb2c-985c-4a1d-87d7-88d8fe0d368e","commented","[""A""]","easy","0","316"
"ca123cde-936c-468d-aafa-ec8edf5584c1","commented","[""B""]","hard","0","174"
"59648160-45be-4c30-bc72-ae84618a2722","commented","[""A""]","easy","1","199"
"57820d77-61f1-4c17-a0f3-bedca9f8fbc9","commented","[""E""]","hard","0","216"
"f2a9f6b0-00c3-40ab-99a4-6de865e8b609","commented","[""I""]","hard","0","302"
"b19f5805-f1da-4904-abbf-828028e0f904","commented","[""I""]","medium","0","311"
"e84fa9dd-b2f7-4c7f-b2cc-a41a25ddd640","commented","[""I""]","easy","1","208"
"8c0bd904-08b0-4320-98bd-ac8a60171b9b","commented","[""H""]","hard","0","248"
"47457b25-83fe-41a7-929e-f323c6d979fb","commented","[""H""]","medium","0","301"
"171328f2-e8df-4e7d-97e5-626e45d6a871","commented","[""D""]","medium","1","295"
"3a9d9e36-087b-495d-8a02-7e80c4b0aacf","commented","[""B""]","medium","1","197"
"fcf664fd-a5c4-42fa-8ed3-d4245f8b68c4","answered","[""F""]","","0","291"
"b271a100-e622-49d7-8313-5eb92398f3bc","commented","[""A""]","medium","0","253"
"4fa4e8af-a73b-4795-8d65-2b71266968ab","commented","[""K""]","hard","0","195"
"c016a548-21ab-47a2-b1a6-eaf754067496","commented","[""F""]","easy","1","304"
"af89e73f-8c4f-44e4-8b8b-706cbac96385","commented","[""E""]","medium","0","152"
"818801da-9247-409d-9137-f71875e535b0","commented","[""E""]","medium","1","277"
"8e5d125c-43c0-4c91-ae90-503a83dbf1b2","commented","[""L""]","easy","0","217"
"7cc1e192-5e31-467a-b60a-a269a0decfab","commented","[""I""]","medium","0","234"
"fc0c2c01-aebe-4f0e-bcab-f916a9a86a68","commented","[""A""]","hard","0","243"
"4f629ab3-414f-416a-b4de-2ea0484202cf","commented","[""F""]","easy","1","185"
"0a2129a1-9844-43e9-bd51-3af984640362","commented","[""A""]","easy","1","245"
"ab54b7b5-3c63-4c26-a1db-76ff766ebc36","commented","[""C""]","easy","0","177"
"8399c830-acab-416a-913a-352e33aef153","commented","[""A""]","easy","1","199"
"379746b0-6fde-451b-9da8-b9db1e76bcb0","commented","[""B""]","medium","1","182"
"b7d435e9-9891-40cf-b6fe-e2d5000b53c2","commented","[""A""]","hard","0","240"
"28fa4ee5-8ff2-4601-bb27-0ef95d2fa983","commented","[""C""]","easy","1","303"
"52f6be9e-3c7b-4ac1-803d-654a8167b6e7","commented","[""E""]","hard","1","300"
"cfd9352c-05f1-4489-8478-d433ca8f9361","commented","[""F""]","medium","1","233"
"c7e08a43-7704-46f2-a048-3bf066636c16","commented","[""G""]","hard","1","254"
"c63c3b4f-c3d9-4e6e-b4d4-b4caf4c469f1","commented","[""B""]","medium","1","228"
"b144485d-4a8d-4854-9f9d-aa85454a9be0","commented","[""B""]","medium","0","303"
"c86273a3-8db6-4d97-bc97-59deda1fbceb","commented","[""D""]","easy","1","213"
"d5b1c2fa-a4ba-4018-b8be-92054a51dc6e","commented","[""C""]","hard","0","247"
"f69a095e-6960-4da7-9edb-ab6a659712b0","commented","[""B""]","easy","1","281"
"70483f57-9899-4206-9e21-317239d25b0a","commented","[""D""]","medium","1","209"
"dfc54a7c-be8b-4738-ba69-1e43bb273778","commented","[""A""]","hard","1","199"
"7bf65783-f66d-40dd-8472-9ed3c9a0a9a3","commented","[""A""]","hard","0","241"
"979d3970-c105-4d0f-9f40-34bd41e50f0f","commented","[""F""]","easy","0","266"
"ee40139b-3c95-4f96-a1ad-2257597f53c6","commented","[""B""]","easy","1","183"
"72356220-8282-414b-9257-17d224e0298e","commented","[""E""]","medium","0","189"
"729370bf-d496-44b2-8d16-5297b231425e","commented","[""B""]","medium","1","314"
"bb01b9e1-c780-47ee-bd26-e7d42aaddff6","commented","[""H""]","easy","0","238"
"81b3ec04-1d02-4863-a85b-b2c19a81c6c7","commented","[""F""]","medium","0","249"
"b0e74a86-4843-4a47-8d2a-9124851df85c","commented","[""F""]","medium","0","211"
"7be58981-2112-4e37-9865-8a27cd66e59b","commented","[""C""]","hard","0","186"
"9b8ddb55-81c4-4cac-87d0-20baf43ef692","commented","[""B""]","easy","1","146"
"d29343ea-f3ec-496d-81cb-9bfd51eae269","commented","[""D""]","medium","0","284"
"c35cd490-73fa-40f2-a955-09c28c037022","commented","[""E""]","hard","0","231"
"c971b9d3-4194-4183-bbfa-85b1709b8707","commented","[""B""]","medium","0","309"
"475c0669-cb41-4032-bc74-d5b98ca53077","commented","[""E""]","easy","1","251"
"85d64148-c6a8-446c-ad17-3ba1f92c8fc6","commented","[""N""]","hard","1","190"
"84128cc3-ea33-4e73-b476-8c174362d244","commented","[""D""]","medium","0","253"
"3f429a75-5f9c-4dbd-8604-f19124fa3b58","commented","[""D""]","medium","0","236"
"88ebf70b-ce04-4c5f-a517-8f2f41298af0","commented","[""B""]","medium","0","280"
"c17cf711-a319-4d52-8c9f-8a976f15cf01","commented","[""E""]","easy","1","264"
"e85b87d1-0180-49c6-9268-e0c87c945708","commented","[""E""]","hard","0","203"
"9f86617c-4838-42d4-9733-e3f113844b80","commented","[""B""]","hard","1","266"
"59986e69-40f5-4e99-9ccd-170e69d22ad4","commented","[""D""]","hard","0","198"
"49b65633-c413-4995-8b71-b44f71550209","commented","[""G""]","hard","0","282"
"cfd9b6ca-bcb9-4447-adbf-5eb6200c1961","commented","[""E""]","medium","0","178"
"e1a00e54-dbd3-4105-a23c-3d87fd96156e","commented","[""B""]","easy","0","304"
"c1ce0085-0a6b-4fc4-97d4-9de12e25df78","answered","[""C""]","","1","291"
"81cb09aa-de54-454e-b1b1-ab4490cc5b7b","commented","[""C""]","easy","1","146"
"d4630ffe-2e96-4ea2-b9b2-916be3ce6739","commented","[""A""]","hard","0","194"
"953b0a83-7807-4e93-a5ee-77bc9b1b5d61","commented","[""B""]","medium","0","297"
"1266c807-3d95-477e-9a2b-73c8bd812f69","commented","[""D""]","medium","0","300"
"00b0dd4f-91c6-4f5a-8943-cff8efdfe39e","commented","[""B""]","easy","1","174"
"ae7b6e48-d5d0-4690-b1e6-c2c641f905f4","commented","[""K""]","medium","0","214"
"44284912-9582-4cdd-9ce2-af6fe592c81b","commented","[""G""]","medium","0","217"
"8e90cdd3-dc0e-4395-8115-4dacaedbb431","commented","[""H""]","easy","1","160"
"450e73a8-8930-4f08-b4d3-07e24ed97a0d","commented","[""E""]","hard","0","258"
"ae6e62b4-edee-4761-92db-5578e8d21457","commented","[""J""]","hard","0","240"
"c53a599e-0767-41bf-9ee3-6529ff33d730","commented","[""A""]","hard","0","257"
"b7424229-6614-437b-86b2-a8b92f395e9f","commented","[""D""]","hard","1","268"
"bfa22d6c-ac1b-4a08-8080-4f4d603f63ab","commented","[""A""]","medium","0","188"
"7b1c2db1-a6e2-4f4b-ac7e-f09b03b9589d","commented","[""G""]","medium","1","208"
"41052898-116c-4421-90f7-f961cd1365d9","commented","[""E""]","easy","0","264"
"24c9c73a-13d9-4f72-b330-35aef0da16fc","commented","[""F""]","hard","0","221"
"fc52b5c5-3a38-4034-83f2-6270ba2a1919","commented","[""J""]","hard","1","248"
"f4f905a0-6f9f-4a51-ae91-3a1f0d787a42","commented","[""C""]","hard","0","228"
"2c4ec2e7-825e-49ae-bee6-a10e1a8e38b2","commented","[""L""]","hard","0","251"
"845a096b-14ef-4c94-9bc1-23d21e295509","commented","[""D""]","medium","1","263"
"18b8943e-9c09-4fc6-a2d7-ed7fdf9db3be","commented","[""C""]","medium","1","186"
"46cfd641-6ccd-4ee3-936e-2da4b9aa1a4c","commented","[""C""]","medium","1","147"
"53c5bf49-b6a0-496b-b886-4b0da0ff22fc","commented","[""D""]","hard","0","204"
"e5b46bbc-20bd-49ef-bf13-9c20f87a3e4a","commented","[""D""]","hard","0","232"
"ccad4775-6c5f-4528-8285-be9b93ed9356","commented","[""C""]","easy","1","314"
"4c574180-6019-44e4-a009-31a6b33cf408","commented","[""D""]","medium","0","195"
"9104ca46-b2fc-4b0b-9df6-251f49b1fa6d","commented","[""A""]","medium","1","297"
"cc733fc2-57e8-4be1-a2fe-3f13047a36a0","commented","[""A""]","hard","0","177"
"c61a7980-fee5-4481-8b8e-bba20ead571d","commented","[""B""]","medium","0","231"
"1026f41e-c578-4722-867f-569de9685c17","commented","[""D""]","hard","0","245"
"394c4e5d-4db4-4a60-87fa-cb1c7d5b1dc6","commented","[""A""]","hard","0","185"
"6116f600-ce80-41ce-832c-e7f1e4ee2b72","commented","[""F""]","hard","0","304"
"03d48462-6a7b-41b8-8460-d1f96a4803d7","commented","[""D""]","easy","1","262"
"35af3755-b213-43a5-b493-618444fb49a9","commented","[""B""]","medium","0","232"
"52386840-2b24-40a7-ae43-890232100e36","commented","[""D""]","easy","0","166"
"94fb55bb-0dec-4d75-a83f-93da99ccd191","answered","[""D""]","","0","267"
"ef451d42-8e4f-4ddf-bc55-d1a26690b76f","commented","[""N""]","hard","0","272"
"99929bc7-1bea-430e-932b-cfebea81ac5e","commented","[""G""]","hard","0","221"
"aa811a9e-1a97-4e28-b682-01b01fc5d6e5","commented","[""B""]","easy","1","165"
"817b2c60-3c8b-4b2d-99ae-df251d961a5e","commented","[""J""]","hard","0","194"
"db990d14-32a2-476c-bbcf-5b8857d563eb","commented","[""G""]","medium","1","262"
"461b6245-8c81-4335-897d-c017c8d765dd","commented","[""D""]","hard","0","147"
"3e72484f-9553-460d-b171-61d2b3382cb5","commented","[""B""]","easy","0","249"
"9c4c5264-d938-426c-b016-900a3c479aad","commented","[""E""]","easy","1","254"
"2116c841-f996-4bae-98c3-3f5c95e21ff7","commented","[""D""]","easy","1","208"
"0b8b5241-d560-4f26-af7c-ac5e44a98cab","commented","[""G""]","hard","1","257"
"b32e062a-cef9-4e88-8150-ef83068d7379","commented","[""H""]","medium","0","185"
"93f72dc5-7244-49ae-b90e-54da731ca129","commented","[""F""]","medium","0","203"
"4ccec103-fbc8-45bd-90b7-131974e9c370","commented","[""C""]","medium","0","204"
"66d941e1-0f03-4462-bcd9-bcb78162c54b","commented","[""A""]","easy","1","217"
"20c1f6aa-f821-4e9a-aa9d-abc4ba3c74b5","commented","[""T""]","medium","0","282"
"2a9cf2a1-c0a2-4ed0-9364-cabc58e5522e","commented","[""M""]","hard","0","282"
"9f0aa584-1659-49c9-b813-ab7d2cdf1c04","commented","[""D""]","hard","1","300"
"38652eb0-fb0f-4119-8ba8-9efed220cb62","commented","[""C""]","medium","0","216"
"a14fc9b7-e72a-4f65-92bf-a9c18482eb67","commented","[""B""]","easy","1","231"
"3f736e36-32e0-4108-952c-dd108916d651","commented","[""D""]","easy","0","203"
"1e370ab4-12f5-4af2-b793-ce473c272215","commented","[""P""]","hard","0","221"
"5a0eef53-9de9-4bbf-a336-fc0b6f6f0ef4","commented","[""C""]","easy","0","268"
"a7f9a4bd-d51c-47ad-9672-202f6d778e03","commented","[""O""]","medium","0","272"
